iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 14999; 1088; 776; 11; 9678; 5
0; r; 22042; 1088; 837; 0; 21775; 7
0; r; 30365; 1088; 474; 3; 28494; 8
0; r; 31645; 1088; 390; 9; 27249; 5
0; r; 36768; 1088; 4; 6; 33249; 11
0; r; 48933; 1088; 989; 17; 37889; 2
0; r; 52775; 1088; 863; 50; 21411; 9
0; r; 54696; 1088; 251; 8; 50474; 11
0; r; 55977; 1088; 548; 24; 39557; 9
0; r; 63020; 1088; 717; 20; 48656; 5
0; r; 65581; 1088; 1049; 4; 63344; 1
0; r; 68782; 1088; 747; 15; 59056; 6
0; r; 73905; 1088; 724; 43; 46308; 4
0; r; 76466; 1088; 887; 49; 45914; 2
0; r; 87991; 1088; 468; 44; 60337; 14
0; r; 90553; 1088; 618; 5; 87852; 6
0; r; 93755; 1088; 61; 14; 84069; 13
0; r; 96317; 1088; 726; 39; 71481; 13
0; r; 101440; 1088; 1071; 27; 80911; 5
0; r; 104642; 1088; 980; 29; 83265; 5
0; r; 107844; 1088; 267; 25; 88981; 11
0; r; 109125; 1088; 254; 47; 79982; 7
0; r; 120011; 1088; 265; 23; 104542; 11
0; r; 123854; 1088; 981; 13; 114690; 8
0; r; 124494; 1088; 488; 22; 109790; 11
0; r; 127056; 1088; 716; 35; 104547; 5
0; r; 128977; 1088; 125; 41; 104056; 11
0; r; 136662; 1088; 693; 36; 114055; 11
0; r; 139223; 1088; 143; 7; 135329; 15
0; r; 139864; 1088; 240; 31; 118072; 9
0; r; 145627; 1088; 222; 46; 116729; 11
0; r; 147548; 1088; 304; 38; 122902; 12
0; r; 155872; 1088; 397; 33; 133879; 13
0; r; 173807; 1088; 292; 42; 147664; 20
0; r; 191108; 1088; 341; 45; 162413; 10
0; r; 196235; 1088; 833; 48; 166527; 12
0; r; 197517; 1088; 172; 19; 184326; 20
0; r; 207136; 1088; 43; 16; 196149; 14
0; r; 209064; 1088; 13; 12; 202822; 14
0; r; 724109; 1088; 1010; 34; 702056; 21
0; r; 728592; 1088; 739; 30; 706910; 25
0; r; 730514; 1088; 408; 51; 304356; 26
0; r; 740125; 1088; 777; 26; 721041; 23
0; r; 743971; 1088; 446; 53; 312896; 17
0; r; 747175; 1088; 764; 18; 735394; 26
0; r; 752941; 1088; 994; 54; 320179; 27
0; r; 779853; 1088; 544; 10; 774918; 26
0; r; 786258; 1088; 37; 32; 764323; 24
0; r; 819565; 1088; 930; 64; 14227; 6
0; r; 839411; 1088; 634; 115; 9282; 9
0; r; 845814; 1088; 746; 74; 34463; 4
0; r; 848375; 1088; 644; 80; 32086; 5
0; r; 850936; 1088; 662; 62; 45848; 15
0; r; 854137; 1088; 905; 108; 25645; 5
0; r; 868224; 1088; 805; 68; 59738; 5
0; r; 871426; 1088; 618; 58; 68725; 5
0; r; 874628; 1088; 549; 76; 61023; 5
0; r; 881672; 1088; 98; 73; 71052; 9
0; r; 893198; 1088; 107; 69; 84703; 12
0; r; 893839; 1088; 692; 56; 92546; 6
0; r; 897681; 1088; 585; 104; 70936; 8
0; r; 900883; 1088; 1043; 96; 77244; 4
0; r; 913049; 1088; 346; 110; 84309; 14
0; r; 918172; 1088; 19; 60; 113807; 12
0; r; 924576; 1088; 706; 55; 123618; 8
0; r; 930340; 1088; 616; 103; 103730; 9
0; r; 931621; 1088; 94; 72; 121864; 12
0; r; 934183; 1088; 133; 82; 117408; 12
0; r; 937385; 1088; 263; 111; 108589; 8
0; r; 939946; 1088; 344; 100; 113956; 10
0; r; 943149; 1088; 545; 65; 137413; 6
0; r; 945071; 1088; 932; 116; 113419; 6
0; r; 946352; 1088; 328; 95; 122853; 9
0; r; 946992; 1088; 524; 94; 124065; 5
0; r; 955317; 1088; 969; 114; 125269; 7
0; r; 962363; 1088; 826; 75; 149731; 12
0; r; 963003; 1088; 1057; 105; 135687; 9
0; r; 963644; 1088; 274; 70; 154863; 12
0; r; 967487; 1088; 458; 89; 146894; 8
0; r; 969409; 1088; 567; 101; 143384; 13
0; r; 973892; 1088; 770; 92; 151427; 10
0; r; 981577; 1088; 260; 102; 155267; 8
0; r; 986061; 1088; 181; 84; 168852; 11
0; r; 989905; 1088; 674; 98; 165105; 11
0; r; 996310; 1088; 510; 91; 174060; 12
0; r; 1007197; 1088; 999; 107; 178997; 11
0; r; 1011040; 1088; 1034; 87; 191988; 11
0; r; 1012321; 1088; 958; 81; 195848; 19
0; r; 1021931; 1088; 1006; 99; 196502; 6
0; r; 1027699; 1088; 543; 61; 222914; 14
0; r; 1036675; 1088; 351; 78; 222121; 16
0; r; 1043084; 1088; 1015; 93; 220339; 14
0; r; 1059114; 1088; 30; 117; 226652; 10
0; r; 1523728; 1088; 137; 106; 695877; 26
0; r; 1530777; 1088; 651; 88; 710253; 23
0; r; 1539747; 1088; 775; 57; 737442; 32
0; r; 1541669; 1088; 198; 109; 713014; 29
0; r; 1544232; 1088; 1077; 97; 720583; 27
0; r; 1548077; 1088; 655; 86; 729862; 31
0; r; 1558971; 1088; 9; 90; 736806; 29
1; r; 1; 1088; 921; 40; 0; 1
1; r; 22407; 1088; 887; 39; 22406; 2
1; r; 24328; 1088; 625; 22; 24327; 10
1; r; 36493; 1088; 735; 28; 36492; 8
1; r; 42896; 1088; 551; 18; 42895; 9
1; r; 46737; 1088; 719; 27; 46736; 7
1; r; 51219; 1088; 496; 16; 51218; 14
1; r; 57622; 1088; 750; 33; 57621; 6
1; r; 62744; 1088; 986; 44; 62743; 1
1; r; 66586; 1088; 346; 7; 66585; 12
1; r; 69788; 1088; 584; 21; 69787; 4
1; r; 75551; 1088; 700; 26; 75550; 16
1; r; 79392; 1088; 498; 17; 79391; 12
1; r; 83874; 1088; 150; 1; 83873; 11
1; r; 88996; 1088; 555; 19; 88995; 6
1; r; 89637; 1088; 740; 30; 89636; 8
1; r; 93479; 1088; 742; 31; 93478; 7
1; r; 108207; 1088; 281; 5; 108206; 8
1; r; 110768; 1088; 233; 4; 110767; 11
1; r; 112049; 1088; 207; 3; 112048; 11
1; r; 113329; 1088; 764; 35; 113328; 11
1; r; 122295; 1088; 568; 20; 122294; 10
1; r; 126778; 1088; 445; 11; 126777; 10
1; r; 128059; 1088; 763; 34; 128058; 9
1; r; 129980; 1088; 968; 43; 129979; 7
1; r; 131901; 1088; 460; 13; 131900; 15
1; r; 133182; 1088; 420; 10; 133181; 8
1; r; 140867; 1088; 943; 42; 140866; 8
1; r; 148554; 1088; 924; 41; 148553; 8
