iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 12938; 1088; 328; 0; 12221; 7
0; r; 14862; 1088; 725; 4; 12360; 3
0; r; 38589; 1088; 428; 13; 32811; 5
0; r; 53969; 1088; 822; 5; 51125; 2
0; r; 55251; 1088; 509; 15; 49178; 6
0; r; 58457; 1088; 782; 2; 56604; 4
0; r; 66149; 1088; 9; 10; 61581; 10
0; r; 72562; 1088; 914; 22; 60103; 3
0; r; 80893; 1088; 454; 49; 49731; 5
0; r; 87943; 1088; 916; 24; 75263; 2
0; r; 100124; 1088; 755; 21; 87728; 3
0; r; 104611; 1088; 975; 17; 96901; 3
0; r; 112943; 1088; 613; 26; 98992; 6
0; r; 177683; 1088; 919; 30; 160460; 1
0; r; 187298; 1088; 329; 8; 183871; 5
0; r; 197554; 1088; 736; 44; 169692; 7
0; r; 211014; 1088; 1069; 37; 188238; 6
0; r; 212296; 1088; 478; 12; 206835; 7
0; r; 227041; 1088; 846; 36; 204992; 4
0; r; 237300; 1088; 163; 7; 233900; 7
0; r; 247558; 1088; 625; 39; 224189; 4
0; r; 662949; 1088; 533; 47; 633079; 8
0; r; 663590; 1088; 109; 55; 235970; 12
0; r; 667436; 1088; 718; 18; 658486; 4
0; r; 674488; 1088; 614; 34; 655874; 9
0; r; 693716; 1088; 145; 33; 675279; 9
0; r; 723206; 1088; 206; 35; 702661; 12
0; r; 725769; 1088; 1030; 50; 694109; 12
0; r; 734741; 1088; 231; 3; 732683; 13
0; r; 737946; 1088; 127; 32; 720252; 7
0; r; 739228; 1088; 1063; 31; 721934; 11
0; r; 740510; 1088; 852; 1; 739275; 8
0; r; 752689; 1088; 503; 38; 729352; 11
0; r; 766149; 1088; 390; 23; 753521; 7
0; r; 769353; 1088; 971; 29; 752462; 5
0; r; 771276; 1088; 211; 16; 765143; 14
0; r; 783455; 1088; 913; 43; 756657; 2
0; r; 784096; 1088; 366; 28; 768629; 14
0; r; 797554; 1088; 529; 14; 791752; 11
0; r; 802042; 1088; 670; 27; 787695; 8
0; r; 813578; 1088; 891; 45; 785213; 8
0; r; 828320; 1088; 190; 25; 814508; 8
0; r; 831525; 1088; 374; 51; 799001; 9
0; r; 841780; 1088; 696; 48; 811016; 13
0; r; 868700; 1088; 722; 40; 845171; 10
