iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 7185; 1088; 938; 0; 7132; 6
0; r; 18713; 1088; 1039; 27; 12480; 7
0; r; 19995; 1088; 987; 79; 2684; 1
0; r; 29606; 1088; 681; 8; 28047; 6
0; r; 31529; 1088; 864; 28; 24966; 8
0; r; 32811; 1088; 847; 57; 19972; 4
0; r; 42423; 1088; 915; 64; 28223; 2
0; r; 63567; 1088; 799; 11; 61266; 7
0; r; 67410; 1088; 4; 14; 64232; 11
0; r; 69974; 1088; 652; 9; 67924; 3
0; r; 73819; 1088; 707; 133; 45750; 5
0; r; 81509; 1088; 750; 96; 60501; 3
0; r; 83431; 1088; 812; 2; 82737; 3
0; r; 95606; 1088; 1016; 98; 73833; 1
0; r; 97528; 1088; 976; 87; 78614; 4
0; r; 98810; 1088; 950; 91; 78678; 2
0; r; 102655; 1088; 690; 90; 82630; 3
0; r; 116114; 1088; 425; 89; 96280; 7
0; r; 118678; 1088; 1031; 60; 105292; 6
0; r; 119959; 1088; 1015; 62; 106310; 3
0; r; 127009; 1088; 816; 34; 118953; 3
0; r; 131496; 1088; 815; 29; 124878; 5
0; r; 133419; 1088; 381; 56; 120758; 7
0; r; 134060; 1088; 732; 22; 128860; 7
0; r; 137905; 1088; 879; 6; 136840; 7
0; r; 138545; 1088; 520; 40; 129971; 5
0; r; 143031; 1088; 1085; 121; 116987; 3
0; r; 145595; 1088; 593; 47; 134422; 3
0; r; 155847; 1088; 335; 50; 143883; 10
0; r; 156488; 1088; 1007; 58; 143369; 6
0; r; 159691; 1088; 921; 45; 149309; 2
0; r; 173790; 1088; 822; 129; 146128; 3
0; r; 176993; 1088; 1026; 61; 163427; 9
0; r; 182120; 1088; 405; 135; 153343; 8
0; r; 194939; 1088; 1036; 70; 179808; 5
0; r; 199425; 1088; 544; 4; 198453; 5
0; r; 200707; 1088; 930; 55; 188052; 7
0; r; 202629; 1088; 684; 97; 181465; 3
0; r; 205834; 1088; 371; 13; 202706; 8
0; r; 208398; 1088; 875; 112; 185595; 4
0; r; 213524; 1088; 453; 67; 198608; 6
0; r; 218011; 1088; 340; 18; 214563; 7
0; r; 230186; 1088; 272; 17; 226815; 8
0; r; 235314; 1088; 374; 12; 232683; 8
0; r; 238519; 1088; 982; 139; 208634; 3
0; r; 242366; 1088; 53; 116; 218464; 7
0; r; 648318; 1088; 320; 71; 633159; 10
0; r; 651523; 1088; 911; 144; 620505; 5
0; r; 664339; 1088; 1067; 72; 648741; 4
0; r; 664980; 1088; 327; 154; 250342; 12
0; r; 666902; 1088; 579; 160; 238773; 11
0; r; 671388; 1088; 1065; 10; 669114; 9
0; r; 675233; 1088; 215; 115; 651484; 9
0; r; 679719; 1088; 326; 158; 257364; 8
0; r; 682281; 1088; 255; 142; 651573; 7
0; r; 693817; 1088; 655; 15; 690520; 5
0; r; 702147; 1088; 936; 49; 690255; 7
0; r; 703429; 1088; 62; 31; 696094; 12
0; r; 704070; 1088; 603; 74; 687997; 8
0; r; 706633; 1088; 719; 83; 688493; 7
0; r; 708556; 1088; 297; 76; 691829; 13
0; r; 712401; 1088; 288; 78; 695242; 7
0; r; 713041; 1088; 26; 65; 698572; 8
0; r; 714323; 1088; 638; 99; 692512; 5
0; r; 718809; 1088; 250; 130; 690998; 7
0; r; 721372; 1088; 759; 19; 717683; 8
0; r; 722653; 1088; 423; 20; 717651; 6
0; r; 723935; 1088; 931; 93; 703658; 8
0; r; 729062; 1088; 228; 44; 719098; 9
0; r; 730985; 1088; 1059; 80; 713341; 9
0; r; 732266; 1088; 30; 7; 730865; 12
0; r; 733548; 1088; 126; 123; 707238; 10
0; r; 739315; 1088; 382; 24; 733657; 6
0; r; 741237; 1088; 774; 109; 718758; 6
0; r; 745082; 1088; 323; 69; 729963; 9
0; r; 747004; 1088; 696; 66; 732362; 8
0; r; 750209; 1088; 837; 63; 736471; 6
0; r; 759179; 1088; 699; 150; 726878; 10
0; r; 760461; 1088; 964; 156; 342647; 13
0; r; 766229; 1088; 415; 114; 743221; 8
0; r; 772639; 1088; 184; 146; 740802; 8
0; r; 773921; 1088; 703; 51; 761933; 9
0; r; 775844; 1088; 426; 52; 763486; 7
0; r; 783532; 1088; 80; 140; 753351; 8
0; r; 786737; 1088; 610; 106; 764445; 6
0; r; 789300; 1088; 137; 16; 785969; 9
0; r; 796348; 1088; 341; 105; 774145; 7
0; r; 821345; 1088; 249; 73; 805671; 6
0; r; 829035; 1088; 702; 3; 828067; 7
0; r; 829676; 1088; 999; 21; 824655; 8
0; r; 831599; 1088; 762; 82; 813494; 9
0; r; 832240; 1088; 52; 54; 819668; 11
0; r; 838648; 1088; 186; 124; 811950; 7
0; r; 849544; 1088; 553; 110; 826908; 8
0; r; 852107; 1088; 546; 145; 820470; 8
0; r; 854030; 1088; 66; 157; 432462; 11
0; r; 865566; 1088; 498; 42; 856622; 10
0; r; 868771; 1088; 443; 148; 836711; 7
0; r; 886069; 1088; 1045; 92; 865816; 6
0; r; 887351; 1088; 641; 119; 862447; 7
0; r; 887992; 1088; 395; 143; 857058; 6
0; r; 889915; 1088; 832; 75; 873565; 8
0; r; 904015; 1088; 659; 48; 892323; 9
0; r; 916192; 1088; 22; 118; 891457; 9
0; r; 916833; 1088; 493; 117; 892438; 6
0; r; 922602; 1088; 419; 103; 900532; 5
0; r; 925166; 1088; 549; 81; 907179; 7
0; r; 927089; 1088; 590; 122; 900936; 4
0; r; 935419; 1088; 83; 94; 915099; 8
0; r; 946314; 1088; 96; 120; 921071; 7
0; r; 949518; 1088; 567; 155; 532612; 12
0; r; 952721; 1088; 985; 206; 143930; 1
0; r; 968100; 1088; 192; 132; 940264; 9
0; r; 969381; 1088; 899; 41; 960713; 7
0; r; 973227; 1088; 1016; 255; 151454; 1
0; r; 974509; 1088; 585; 85; 956157; 5
0; r; 981560; 1088; 256; 68; 966508; 7
0; r; 982201; 1088; 472; 86; 963556; 11
0; r; 986687; 1088; 943; 137; 957325; 7
0; r; 993738; 1088; 19; 30; 986422; 8
0; r; 996302; 1088; 281; 159; 568816; 14
0; r; 1000147; 1088; 109; 39; 991763; 10
0; r; 1005275; 1088; 154; 43; 996169; 9
0; r; 1030271; 1088; 384; 107; 1007939; 7
0; r; 1035399; 1088; 733; 128; 1007766; 7
0; r; 1036040; 1088; 574; 23; 1030487; 8
0; r; 1036681; 1088; 78; 88; 1017565; 9
0; r; 1042450; 1088; 480; 126; 1015052; 6
0; r; 1448622; 1088; 987; 235; 631311; 3
0; r; 1452467; 1088; 425; 244; 632633; 4
0; r; 1463362; 1088; 955; 202; 655274; 4
0; r; 1471052; 1088; 983; 95; 1450556; 7
0; r; 1476179; 1088; 1040; 210; 666566; 3
0; r; 1484510; 1088; 633; 138; 1454811; 9
0; r; 1487715; 1088; 913; 252; 666572; 3
0; r; 1495405; 1088; 209; 25; 1489557; 11
0; r; 1499250; 1088; 649; 207; 690449; 5
0; r; 1503096; 1088; 609; 100; 1481088; 7
0; r; 1508223; 1088; 718; 172; 706121; 4
0; r; 1509505; 1088; 868; 147; 1477515; 9
0; r; 1511427; 1088; 146; 37; 1503106; 9
0; r; 1524243; 1088; 812; 163; 723549; 3
0; r; 1526166; 1088; 723; 193; 720653; 2
0; r; 1526807; 1088; 977; 170; 725020; 5
0; r; 1531294; 1088; 910; 307; 700049; 3
0; r; 1535139; 1088; 877; 259; 712860; 4
0; r; 1538344; 1088; 911; 306; 707326; 4
0; r; 1539625; 1088; 650; 208; 730187; 4
0; r; 1542829; 1088; 1080; 216; 730501; 2
0; r; 1558210; 1088; 1043; 174; 755847; 3
0; r; 1560774; 1088; 349; 26; 1554730; 14
0; r; 1577434; 1088; 716; 288; 749577; 3
0; r; 1578716; 1088; 147; 53; 1566251; 10
0; r; 1579998; 1088; 846; 223; 765461; 3
0; r; 1581920; 1088; 1041; 285; 754613; 3
0; r; 1585766; 1088; 72; 35; 1577707; 9
0; r; 1587048; 1088; 848; 181; 783848; 3
0; r; 1592815; 1088; 841; 192; 787731; 4
0; r; 1593456; 1088; 73; 59; 1580185; 11
0; r; 1596660; 1088; 676; 165; 795651; 6
0; r; 1599222; 1088; 614; 213; 788388; 4
0; r; 1600504; 1088; 734; 5; 1599502; 8
0; r; 1604348; 1088; 695; 113; 1581357; 10
0; r; 1604989; 1088; 895; 173; 802763; 6
0; r; 1605630; 1088; 817; 168; 803944; 5
0; r; 1613960; 1088; 681; 167; 812401; 5
0; r; 1616524; 1088; 329; 169; 814761; 7
0; r; 1621009; 1088; 853; 278; 795374; 7
0; r; 1630622; 1088; 957; 125; 1603604; 9
0; r; 1641516; 1088; 767; 46; 1631083; 17
0; r; 1653050; 1088; 307; 151; 1620650; 8
0; r; 1653691; 1088; 201; 38; 1645312; 11
0; r; 1657537; 1088; 829; 134; 1629342; 7
0; r; 1658819; 1088; 684; 253; 837655; 4
0; r; 1661383; 1088; 95; 127; 1633791; 8
0; r; 1663306; 1088; 808; 229; 847176; 4
0; r; 1666510; 1088; 970; 269; 842946; 7
0; r; 1674199; 1088; 874; 243; 854400; 4
0; r; 1688936; 1088; 659; 214; 877244; 4
0; r; 1689577; 1088; 514; 209; 880000; 5
0; r; 1699830; 1088; 548; 198; 892672; 4
0; r; 1702394; 1088; 611; 195; 896233; 7
0; r; 1704957; 1088; 1008; 245; 885105; 4
0; r; 1705598; 1088; 1048; 233; 889182; 3
0; r; 1710085; 1088; 578; 224; 895238; 6
0; r; 1722262; 1088; 840; 164; 921510; 5
0; r; 1727390; 1088; 876; 284; 900143; 5
0; r; 1733800; 1088; 267; 77; 1716775; 11
0; r; 1740210; 1088; 115; 238; 922494; 7
0; r; 1758155; 1088; 917; 287; 930321; 3
0; r; 1759436; 1088; 750; 250; 938428; 4
0; r; 1767768; 1088; 777; 226; 952607; 5
0; r; 1778663; 1088; 680; 246; 958734; 4
0; r; 1779304; 1088; 241; 84; 1761026; 9
0; r; 1782509; 1088; 801; 200; 974786; 5
0; r; 1788278; 1088; 188; 111; 1765520; 10
0; r; 1793405; 1088; 780; 267; 969969; 5
0; r; 1801097; 1088; 396; 101; 1779077; 9
0; r; 1806865; 1088; 3; 36; 1798757; 11
0; r; 1834424; 1088; 928; 234; 1017908; 8
0; r; 2245848; 1088; 484; 230; 1429522; 5
0; r; 2254179; 1088; 765; 298; 1424420; 7
0; r; 2261230; 1088; 181; 149; 2228972; 10
0; r; 2261871; 1088; 926; 231; 1445509; 9
0; r; 2270844; 1088; 804; 240; 1452466; 6
0; r; 2273408; 1088; 658; 275; 1448603; 7
0; r; 2274049; 1088; 276; 188; 1469235; 9
0; r; 2277253; 1088; 473; 290; 1448569; 7
0; r; 2279175; 1088; 83; 247; 1458855; 10
0; r; 2284302; 1088; 560; 218; 1471536; 4
0; r; 2284943; 1088; 861; 304; 1454065; 9
0; r; 2291351; 1088; 282; 257; 1469525; 9
0; r; 2293914; 1088; 967; 186; 1489512; 5
0; r; 2295837; 1088; 474; 211; 1485463; 9
0; r; 2300323; 1088; 493; 274; 1475928; 7
0; r; 2301605; 1088; 824; 199; 1494374; 4
0; r; 2302246; 1088; 238; 141; 2271677; 13
0; r; 2306731; 1088; 189; 276; 1481601; 13
0; r; 2314419; 1088; 418; 171; 1512426; 7
0; r; 2315060; 1088; 515; 190; 1510147; 5
0; r; 2321468; 1088; 452; 204; 1512764; 7
0; r; 2332362; 1088; 899; 203; 1523694; 8
0; r; 2333644; 1088; 460; 282; 1506744; 5
0; r; 2340052; 1088; 246; 260; 1517656; 8
0; r; 2341975; 1088; 77; 227; 1526692; 9
