iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 14869; 1088; 637; 1; 14265; 6
0; r; 34751; 1088; 123; 2; 34080; 8
0; r; 39882; 1088; 1020; 100; 22358; 1
0; r; 41805; 1088; 658; 142; 17087; 3
0; r; 59116; 1088; 954; 159; 31281; 1
0; r; 96947; 1088; 1086; 112; 76347; 1
0; r; 98872; 1088; 821; 76; 86058; 2
0; r; 100154; 1088; 950; 118; 78935; 2
0; r; 106565; 1088; 1082; 99; 89319; 1
0; r; 111052; 1088; 717; 108; 91353; 4
0; r; 112334; 1088; 290; 5; 110777; 6
0; r; 131567; 1088; 1014; 17; 128246; 2
0; r; 153368; 1088; 1053; 22; 148967; 1
0; r; 171959; 1088; 1049; 147; 146516; 1
0; r; 176448; 1088; 782; 156; 148916; 3
0; r; 189275; 1088; 415; 13; 186903; 6
0; r; 197616; 1088; 681; 122; 175549; 3
0; r; 200825; 1088; 718; 40; 193054; 4
0; r; 204032; 1088; 1016; 143; 179070; 1
0; r; 207241; 1088; 1023; 127; 184641; 6
0; r; 722689; 1088; 585; 30; 717104; 5
0; r; 726534; 1088; 536; 33; 720288; 11
0; r; 738074; 1088; 709; 71; 725539; 7
0; r; 745126; 1088; 591; 34; 738750; 7
0; r; 746409; 1088; 744; 31; 740719; 7
0; r; 753461; 1088; 1018; 144; 728498; 4
0; r; 762440; 1088; 806; 98; 745241; 5
0; r; 763722; 1088; 967; 42; 755633; 4
0; r; 766286; 1088; 629; 67; 754475; 9
0; r; 768209; 1088; 610; 66; 756407; 7
0; r; 775902; 1088; 887; 57; 765373; 3
0; r; 793209; 1088; 1011; 89; 777973; 3
0; r; 803465; 1088; 743; 176; 772695; 5
0; r; 804106; 1088; 682; 21; 799786; 7
0; r; 808593; 1088; 848; 126; 786154; 3
0; r; 811798; 1088; 542; 157; 784103; 6
0; r; 823336; 1088; 779; 18; 819452; 4
0; r; 848336; 1088; 347; 63; 837019; 6
0; r; 893857; 1088; 813; 163; 865348; 5
0; r; 897704; 1088; 520; 178; 866647; 8
0; r; 915015; 1088; 843; 187; 487477; 7
0; r; 929767; 1088; 745; 73; 917196; 18
0; r; 961188; 1088; 339; 72; 948629; 6
0; r; 975936; 1088; 519; 36; 969132; 5
0; r; 984273; 1088; 486; 138; 960019; 6
0; r; 1522297; 1088; 888; 213; 717519; 2
0; r; 1548584; 1088; 387; 16; 1545525; 7
0; r; 1553712; 1088; 458; 64; 1542335; 8
0; r; 1558199; 1088; 972; 180; 1526082; 5
0; r; 1565892; 1088; 300; 7; 1564285; 11
0; r; 1573583; 1088; 214; 77; 1560754; 13
0; r; 1578712; 1088; 906; 60; 1567652; 6
0; r; 1587046; 1088; 1086; 297; 766446; 1
0; r; 1601148; 1088; 1037; 173; 1571594; 3
0; r; 1606275; 1088; 535; 121; 1584262; 8
0; r; 1633842; 1088; 1021; 337; 801434; 1
0; r; 1635765; 1088; 1073; 124; 1613377; 4
0; r; 1651152; 1088; 131; 15; 1648340; 8
0; r; 1662693; 1088; 468; 11; 1660568; 8
0; r; 1665257; 1088; 573; 102; 1646614; 9
0; r; 1680004; 1088; 505; 109; 1659549; 7
0; r; 1681287; 1088; 933; 32; 1675107; 14
0; r; 1694748; 1088; 811; 331; 864679; 3
0; r; 1706928; 1088; 452; 50; 1697642; 5
0; r; 1719751; 1088; 820; 201; 917393; 3
0; r; 1722956; 1088; 586; 54; 1712839; 7
0; r; 1774254; 1088; 971; 115; 1753315; 5
0; r; 1806961; 1088; 772; 104; 1787915; 6
0; r; 1816582; 1088; 797; 19; 1812602; 6
0; r; 1819148; 1088; 207; 96; 1802155; 10
0; r; 1899355; 1088; 749; 155; 1871858; 4
0; r; 2324706; 1088; 868; 69; 2312625; 8
0; r; 2352276; 1088; 908; 137; 2328213; 7
0; r; 2355481; 1088; 327; 75; 2342695; 7
0; r; 2375993; 1088; 74; 90; 2360660; 8
0; r; 2377915; 1088; 481; 174; 2347902; 5
0; r; 2414456; 1088; 700; 79; 2401409; 10
0; r; 2429201; 1088; 454; 170; 2400081; 5
0; r; 2455482; 1088; 451; 59; 2444659; 9
0; r; 2456764; 1088; 30; 78; 2443828; 12
0; r; 2472152; 1088; 250; 93; 2455808; 6
0; r; 2475998; 1088; 824; 243; 1664881; 2
0; r; 2487539; 1088; 937; 24; 2482544; 5
0; r; 2525367; 1088; 144; 172; 2495914; 7
0; r; 2559997; 1088; 162; 148; 2533780; 8
0; r; 2593984; 1088; 393; 184; 2561392; 5
0; r; 3126025; 1088; 483; 58; 3115484; 8
0; r; 3164487; 1088; 405; 136; 3140586; 7
0; r; 3177949; 1088; 592; 83; 3164494; 6
0; r; 3186283; 1088; 739; 299; 2365251; 5
0; r; 3201667; 1088; 97; 81; 3188366; 6
0; r; 3202308; 1088; 940; 257; 2388681; 4
0; r; 3205513; 1088; 656; 206; 2402056; 3
0; r; 3210641; 1088; 909; 276; 2393859; 4
0; r; 3216410; 1088; 695; 135; 3192519; 8
0; r; 3217051; 1088; 444; 28; 3211595; 6
0; r; 3227307; 1088; 32; 169; 3198317; 8
0; r; 3231154; 1088; 420; 182; 3198867; 6
0; r; 3233718; 1088; 73; 103; 3214848; 8
0; r; 3244615; 1088; 751; 291; 2424905; 3
0; r; 3246538; 1088; 449; 134; 3222847; 7
0; r; 3250385; 1088; 946; 227; 2442517; 4
0; r; 3294619; 1088; 831; 68; 3282770; 6
0; r; 3299109; 1088; 590; 123; 3276775; 7
0; r; 3321547; 1088; 272; 86; 3306682; 10
0; r; 3343985; 1088; 1009; 91; 3328305; 8
0; r; 3365149; 1088; 511; 119; 3343845; 8
0; r; 3402341; 1088; 255; 29; 3396770; 6
0; r; 3415167; 1088; 769; 111; 3394589; 7
0; r; 3462636; 1088; 67; 139; 3438297; 11
0; r; 3930444; 1088; 893; 145; 3905449; 8
0; r; 3940701; 1088; 917; 14; 3938050; 8
0; r; 3999039; 1088; 541; 154; 3971833; 6
1; r; 10267; 1088; 780; 102; 10266; 4
1; r; 25654; 1088; 547; 71; 25653; 7
1; r; 47458; 1088; 1005; 136; 47457; 4
1; r; 48099; 1088; 824; 112; 48098; 2
1; r; 51945; 1088; 256; 36; 51944; 5
1; r; 65411; 1088; 1053; 148; 65410; 1
1; r; 66694; 1088; 348; 49; 66693; 8
1; r; 67335; 1088; 807; 109; 67334; 6
1; r; 97472; 1088; 753; 98; 97471; 3
1; r; 133374; 1088; 779; 101; 133373; 6
1; r; 556281; 1088; 953; 130; 556280; 1
1; r; 560770; 1088; 548; 72; 560769; 8
1; r; 567832; 1088; 1080; 150; 567831; 3
1; r; 576172; 1088; 581; 75; 576171; 5
1; r; 599905; 1088; 1047; 147; 599904; 2
1; r; 602469; 1088; 820; 111; 602468; 2
1; r; 615301; 1088; 752; 97; 615300; 2
1; r; 621070; 1088; 325; 46; 621069; 6
1; r; 623635; 1088; 761; 99; 623634; 16
1; r; 640307; 1088; 852; 116; 640306; 5
1; r; 659543; 1088; 523; 67; 659542; 4
1; r; 660184; 1088; 550; 73; 660183; 4
1; r; 699943; 1088; 846; 115; 699942; 3
1; r; 703149; 1088; 720; 91; 703148; 3
1; r; 728156; 1088; 853; 117; 728155; 3
1; r; 735208; 1088; 914; 124; 735207; 3
1; r; 745465; 1088; 787; 105; 745464; 3
1; r; 749312; 1088; 151; 23; 749311; 8
1; r; 752517; 1088; 572; 74; 752516; 8
1; r; 758286; 1088; 1039; 145; 758285; 6
1; r; 763415; 1088; 716; 90; 763414; 6
1; r; 770466; 1088; 1001; 135; 770465; 4
1; r; 771753; 1088; 986; 133; 771752; 6
1; r; 772394; 1088; 908; 123; 772393; 4
1; r; 777521; 1088; 627; 82; 777520; 8
1; r; 789061; 1088; 613; 80; 789060; 6
1; r; 790984; 1088; 357; 51; 790983; 5
1; r; 796112; 1088; 1045; 146; 796111; 4
1; r; 820473; 1088; 790; 106; 820472; 3
1; r; 833293; 1088; 699; 87; 833292; 8
1; r; 833934; 1088; 87; 10; 833933; 11
1; r; 842267; 1088; 1014; 139; 842266; 3
1; r; 859580; 1088; 487; 62; 859579; 5
1; r; 863426; 1088; 832; 114; 863425; 6
1; r; 894200; 1088; 782; 104; 894199; 4
1; r; 897406; 1088; 939; 129; 897405; 4
1; r; 898688; 1088; 733; 94; 898687; 7
1; r; 914716; 1088; 329; 47; 914715; 6
1; r; 921126; 1088; 1036; 144; 921125; 5
1; r; 1370525; 1088; 899; 122; 1370524; 7
1; r; 1383997; 1088; 935; 126; 1383996; 7
1; r; 1392976; 1088; 41; 3; 1392975; 11
1; r; 1428248; 1088; 625; 81; 1428247; 4
1; r; 1458386; 1088; 502; 64; 1458385; 9
1; r; 1459668; 1088; 1053; 295; 659667; 1
1; r; 1461591; 1088; 921; 276; 661590; 1
1; r; 1473132; 1088; 463; 60; 1473131; 10
1; r; 1483390; 1088; 88; 11; 1483389; 7
1; r; 1507755; 1088; 317; 44; 1507754; 6
1; r; 1523141; 1088; 95; 12; 1523140; 8
1; r; 1548144; 1088; 320; 45; 1548143; 6
1; r; 1566096; 1088; 952; 280; 766095; 1
1; r; 1570583; 1088; 781; 103; 1570582; 4
1; r; 1581482; 1088; 863; 119; 1581481; 8
