iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 9596; 1088; 144; 0; 8966; 14
0; r; 15357; 1088; 298; 15; 11700; 10
0; r; 15997; 1088; 776; 4; 14589; 3
0; r; 24319; 1088; 549; 37; 16087; 5
0; r; 37123; 1088; 1072; 11; 34585; 5
0; r; 39684; 1088; 630; 3; 38497; 11
0; r; 41604; 1088; 1007; 106; 11911; 5
0; r; 43525; 1088; 324; 27; 37272; 5
0; r; 48647; 1088; 951; 90; 23644; 1
0; r; 51849; 1088; 736; 55; 36655; 7
0; r; 54411; 1088; 1026; 33; 47219; 11
0; r; 56972; 1088; 417; 91; 31816; 6
0; r; 64015; 1088; 84; 81; 40796; 7
0; r; 70419; 1088; 954; 79; 48304; 3
0; r; 75542; 1088; 779; 67; 57585; 7
0; r; 77463; 1088; 944; 34; 70198; 3
0; r; 85147; 1088; 1034; 5; 83546; 5
0; r; 88348; 1088; 1085; 89; 63818; 1
0; r; 92190; 1088; 41; 26; 86032; 12
0; r; 96032; 1088; 856; 29; 89360; 3
0; r; 96672; 1088; 879; 102; 67800; 3
0; r; 103716; 1088; 582; 19; 99058; 5
0; r; 105637; 1088; 1036; 31; 98839; 7
0; r; 107558; 1088; 224; 64; 90447; 7
0; r; 109480; 1088; 386; 21; 104453; 7
0; r; 110761; 1088; 819; 59; 94159; 3
0; r; 117806; 1088; 755; 116; 85622; 8
0; r; 119087; 1088; 857; 105; 89399; 3
0; r; 120368; 1088; 457; 48; 107004; 6
0; r; 122930; 1088; 878; 43; 111400; 3
0; r; 124851; 1088; 1056; 74; 104461; 12
0; r; 128053; 1088; 191; 76; 106746; 7
0; r; 130615; 1088; 453; 12; 127713; 7
0; r; 131896; 1088; 1074; 77; 110473; 7
0; r; 135739; 1088; 745; 107; 105940; 8
0; r; 140222; 1088; 535; 22; 134894; 9
0; r; 144705; 1088; 560; 18; 140413; 7
0; r; 147907; 1088; 686; 25; 142099; 6
0; r; 149828; 1088; 1011; 93; 124025; 11
0; r; 151109; 1088; 629; 38; 142480; 7
0; r; 152390; 1088; 608; 32; 145207; 13
0; r; 156873; 1088; 1037; 58; 140492; 4
0; r; 170324; 1088; 592; 113; 138488; 3
0; r; 171605; 1088; 94; 51; 157079; 7
0; r; 186976; 1088; 701; 56; 171637; 11
0; r; 191459; 1088; 628; 73; 171144; 12
0; r; 193380; 1088; 426; 115; 161257; 10
0; r; 194020; 1088; 222; 50; 179629; 7
0; r; 197223; 1088; 50; 62; 180299; 14
0; r; 199144; 1088; 439; 108; 169133; 10
0; r; 199784; 1088; 76; 45; 186937; 13
0; r; 201065; 1088; 287; 54; 185929; 16
0; r; 209392; 1088; 594; 84; 185862; 9
0; r; 212595; 1088; 632; 14; 209068; 8
0; r; 218999; 1088; 141; 100; 191479; 12
0; r; 219640; 1088; 259; 68; 201617; 10
0; r; 220921; 1088; 966; 78; 198901; 7
0; r; 222202; 1088; 170; 103; 193135; 12
0; r; 223483; 1088; 716; 16; 219797; 10
0; r; 231170; 1088; 155; 35; 223556; 10
0; r; 240778; 1088; 794; 99; 213420; 14
0; r; 245263; 1088; 523; 46; 232265; 6
0; r; 248466; 1088; 116; 109; 217937; 14
0; r; 255513; 1088; 540; 69; 237293; 13
0; r; 263200; 1088; 251; 87; 239429; 12
0; r; 265763; 1088; 862; 7; 263961; 9
0; r; 270247; 1088; 55; 23; 264542; 15
0; r; 272169; 1088; 248; 83; 248776; 14
0; r; 273450; 1088; 727; 39; 263980; 10
0; r; 276654; 1088; 188; 20; 271752; 12
0; r; 286264; 1088; 18; 49; 271945; 13
0; r; 287546; 1088; 530; 53; 272423; 13
0; r; 289469; 1088; 303; 110; 258490; 12
0; r; 291391; 1088; 759; 1; 290581; 17
0; r; 293954; 1088; 606; 117; 261373; 10
0; r; 295236; 1088; 669; 60; 278554; 14
0; r; 302924; 1088; 961; 118; 270164; 15
0; r; 306768; 1088; 739; 63; 289670; 14
0; r; 308690; 1088; 960; 13; 305332; 15
0; r; 324070; 1088; 211; 101; 295973; 17
0; r; 727339; 1088; 440; 96; 700925; 19
0; r; 730541; 1088; 24; 66; 712913; 19
0; r; 731822; 1088; 662; 70; 713566; 19
0; r; 735024; 1088; 929; 2; 734163; 13
0; r; 739507; 1088; 968; 24; 733789; 27
0; r; 740788; 1088; 365; 71; 721802; 16
0; r; 742069; 1088; 176; 36; 733978; 21
0; r; 743350; 1088; 872; 44; 730607; 19
0; r; 745271; 1088; 765; 88; 721040; 18
0; r; 750394; 1088; 738; 17; 746451; 23
0; r; 751035; 1088; 124; 75; 730267; 21
0; r; 760642; 1088; 475; 121; 335529; 16
0; r; 765765; 1088; 446; 8; 763897; 15
0; r; 770248; 1088; 809; 114; 738295; 20
0; r; 772810; 1088; 643; 61; 756095; 27
0; r; 774731; 1088; 266; 9; 772829; 20
0; r; 781136; 1088; 714; 30; 774426; 22
0; r; 782417; 1088; 460; 86; 758751; 27
0; r; 783698; 1088; 449; 85; 760121; 18
0; r; 797148; 1088; 290; 120; 373554; 28
0; r; 800350; 1088; 23; 94; 774425; 15
0; r; 804834; 1088; 962; 41; 794061; 23
0; r; 813799; 1088; 517; 142; 8777; 6
0; r; 815080; 1088; 986; 164; 4425; 1
0; r; 826608; 1088; 947; 158; 18295; 3
0; r; 840694; 1088; 1049; 131; 37592; 1
0; r; 843896; 1088; 305; 162; 34042; 10
0; r; 846458; 1088; 629; 159; 37829; 9
0; r; 847739; 1088; 165; 174; 33170; 13
0; r; 856704; 1088; 603; 6; 854996; 23
0; r; 858625; 1088; 918; 171; 45235; 3
0; r; 868871; 1088; 286; 226; 36453; 5
0; r; 869512; 1088; 576; 207; 47238; 5
0; r; 877197; 1088; 877; 172; 63467; 6
0; r; 903452; 1088; 1075; 182; 87341; 3
0; r; 906654; 1088; 384; 175; 91819; 9
0; r; 916901; 1088; 1035; 168; 105239; 6
0; r; 918182; 1088; 150; 143; 113033; 11
0; r; 918823; 1088; 650; 139; 114185; 6
0; r; 920745; 1088; 805; 128; 118458; 6
0; r; 923307; 1088; 948; 212; 98509; 4
0; r; 926509; 1088; 79; 193; 107595; 11
0; r; 927149; 1088; 749; 186; 110453; 7
0; r; 927790; 1088; 522; 181; 111683; 6
0; r; 937397; 1088; 967; 219; 107661; 5
0; r; 939959; 1088; 584; 224; 108209; 5
0; r; 947644; 1088; 437; 195; 128128; 8
0; r; 952127; 1088; 188; 140; 147225; 7
0; r; 955330; 1088; 533; 137; 150865; 13
0; r; 956611; 1088; 1083; 184; 139972; 4
0; r; 957892; 1088; 613; 210; 133539; 6
0; r; 959173; 1088; 850; 202; 138057; 4
0; r; 961094; 1088; 689; 190; 143643; 8
0; r; 964297; 1088; 287; 177; 149161; 9
0; r; 968140; 1088; 125; 179; 152701; 10
0; r; 972624; 1088; 971; 201; 151781; 5
0; r; 981591; 1088; 226; 160; 172415; 8
0; r; 982872; 1088; 431; 197; 162962; 12
0; r; 984153; 1088; 736; 178; 168959; 8
0; r; 985434; 1088; 894; 169; 173217; 8
0; r; 987356; 1088; 961; 227; 154596; 9
0; r; 995041; 1088; 468; 155; 187080; 11
0; r; 998244; 1088; 360; 211; 173569; 11
0; r; 1007211; 1088; 899; 213; 182088; 7
0; r; 1015539; 1088; 250; 167; 203963; 14
0; r; 1016820; 1088; 27; 183; 200332; 10
0; r; 1022585; 1088; 220; 185; 205898; 15
0; r; 1025147; 1088; 764; 206; 202972; 8
0; r; 1025788; 1088; 7; 163; 215328; 18
0; r; 1029631; 1088; 399; 134; 225646; 16
0; r; 1036677; 1088; 141; 217; 209157; 15
0; r; 1042442; 1088; 160; 192; 223804; 12
0; r; 1043723; 1088; 647; 138; 239140; 8
0; r; 1045004; 1088; 214; 203; 223718; 10
0; r; 1045644; 1088; 112; 200; 224864; 13
0; r; 1052051; 1088; 806; 124; 250822; 13
0; r; 1053973; 1088; 269; 133; 250698; 15
0; r; 1054613; 1088; 81; 165; 243437; 12
0; r; 1055254; 1088; 218; 146; 249033; 12
0; r; 1057175; 1088; 707; 199; 236931; 11
0; r; 1062300; 1088; 992; 196; 242751; 19
0; r; 1071909; 1088; 134; 136; 267539; 14
0; r; 1075112; 1088; 181; 225; 242897; 13
0; r; 1078315; 1088; 142; 208; 255942; 16
0; r; 1083438; 1088; 470; 209; 259332; 9
0; r; 1086001; 1088; 767; 130; 283115; 15
0; r; 1087282; 1088; 104; 166; 276031; 16
0; r; 1097532; 1088; 634; 198; 277421; 12
0; r; 1100095; 1088; 57; 218; 271943; 10
0; r; 1105860; 1088; 636; 221; 275306; 14
0; r; 1527906; 1088; 642; 125; 726493; 16
0; r; 1529187; 1088; 370; 152; 722397; 23
0; r; 1530468; 1088; 964; 156; 722417; 26
0; r; 1534310; 1088; 368; 194; 715375; 17
0; r; 1537512; 1088; 404; 223; 705801; 21
0; r; 1542635; 1088; 379; 161; 733317; 20
0; r; 1544556; 1088; 1078; 188; 727561; 23
0; r; 1545837; 1088; 178; 148; 739522; 21
0; r; 1549679; 1088; 14; 170; 736658; 24
0; r; 1557364; 1088; 870; 187; 740543; 16
0; r; 1563127; 1088; 176; 157; 755036; 19
0; r; 1567611; 1088; 277; 126; 765576; 24
0; r; 1568892; 1088; 578; 132; 765748; 22
0; r; 1578498; 1088; 675; 129; 776006; 15
0; r; 1584262; 1088; 231; 135; 780222; 23
0; r; 1584903; 1088; 694; 222; 753508; 20
0; r; 1592589; 1088; 9; 205; 770443; 19
0; r; 1597712; 1088; 299; 127; 795516; 27
0; r; 1607959; 1088; 233; 153; 800943; 22
0; r; 1613723; 1088; 873; 123; 813387; 17
0; r; 1618206; 1088; 1067; 150; 811578; 21
0; r; 1624611; 1088; 414; 176; 809604; 30
0; r; 1639344; 1088; 4; 141; 834407; 29
0; r; 1653433; 1088; 1000; 173; 839631; 26
0; r; 1680989; 1088; 854; 189; 863687; 20
0; r; 1695743; 1088; 968; 145; 890025; 26
1; r; 6403; 1088; 1078; 107; 6402; 3
1; r; 17286; 1088; 527; 57; 17285; 11
1; r; 21768; 1088; 920; 96; 21767; 2
1; r; 23689; 1088; 790; 83; 23688; 4
1; r; 26891; 1088; 753; 80; 26890; 3
1; r; 28812; 1088; 1021; 103; 28811; 3
1; r; 42898; 1088; 603; 69; 42897; 6
1; r; 46740; 1088; 279; 37; 46739; 11
1; r; 47380; 1088; 549; 61; 47379; 5
1; r; 48661; 1088; 949; 99; 48660; 3
1; r; 50582; 1088; 976; 100; 50581; 3
1; r; 52503; 1088; 984; 101; 52502; 1
1; r; 60186; 1088; 188; 21; 60185; 7
1; r; 64668; 1088; 1084; 108; 64667; 3
1; r; 67870; 1088; 750; 79; 67869; 2
1; r; 71071; 1088; 1085; 109; 71070; 4
1; r; 73632; 1088; 1046; 105; 73631; 2
1; r; 75553; 1088; 807; 84; 75552; 5
1; r; 81316; 1088; 254; 35; 81315; 15
1; r; 86439; 1088; 776; 82; 86438; 6
1; r; 87079; 1088; 553; 62; 87078; 5
1; r; 94125; 1088; 1012; 102; 94124; 4
1; r; 94765; 1088; 228; 31; 94764; 8
1; r; 95405; 1088; 518; 56; 95404; 4
1; r; 97327; 1088; 885; 93; 97326; 2
1; r; 101809; 1088; 94; 8; 101808; 8
1; r; 108214; 1088; 623; 71; 108213; 4
1; r; 115900; 1088; 864; 89; 115899; 10
1; r; 117821; 1088; 592; 68; 117820; 7
1; r; 118462; 1088; 842; 86; 118461; 5
1; r; 121664; 1088; 677; 76; 121663; 12
1; r; 124225; 1088; 560; 64; 124224; 6
1; r; 126786; 1088; 448; 51; 126785; 9
1; r; 131910; 1088; 270; 36; 131909; 17
1; r; 138314; 1088; 944; 98; 138313; 5
1; r; 146000; 1088; 1042; 104; 145999; 8
1; r; 147281; 1088; 647; 73; 147280; 8
1; r; 148562; 1088; 886; 94; 148561; 8
1; r; 150484; 1088; 511; 55; 150483; 9
1; r; 153046; 1088; 213; 28; 153045; 8
1; r; 153686; 1088; 96; 9; 153685; 11
1; r; 158170; 1088; 115; 11; 158169; 16
1; r; 160732; 1088; 571; 66; 160731; 6
1; r; 162013; 1088; 1070; 106; 162012; 13
1; r; 162653; 1088; 557; 63; 162652; 9
1; r; 163293; 1088; 808; 85; 163292; 14
1; r; 167136; 1088; 126; 13; 167135; 10
1; r; 170979; 1088; 467; 52; 170978; 9
1; r; 171619; 1088; 666; 74; 171618; 6
1; r; 179945; 1088; 151; 18; 179944; 10
1; r; 183788; 1088; 387; 45; 183787; 8
1; r; 184429; 1088; 502; 54; 184428; 9
1; r; 185070; 1088; 289; 38; 185069; 8
1; r; 188272; 1088; 567; 65; 188271; 12
1; r; 190193; 1088; 362; 44; 190192; 10
1; r; 192755; 1088; 687; 77; 192754; 13
1; r; 194036; 1088; 332; 41; 194035; 15
1; r; 200441; 1088; 208; 27; 200440; 18
1; r; 201081; 1088; 617; 70; 201080; 15
1; r; 206206; 1088; 140; 17; 206205; 12
1; r; 207486; 1088; 199; 25; 207485; 13
1; r; 214532; 1088; 298; 39; 214531; 17
1; r; 217735; 1088; 202; 26; 217734; 12
1; r; 220938; 1088; 867; 90; 220937; 8
