iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 14213; 1088; 281; 7; 11348; 8
0; r; 15494; 1088; 620; 10; 11563; 4
0; r; 26382; 1088; 238; 1; 26278; 9
0; r; 32145; 1088; 660; 4; 31694; 10
0; r; 33425; 1088; 340; 16; 25911; 8
0; r; 40470; 1088; 815; 43; 15493; 3
0; r; 48156; 1088; 642; 3; 47849; 5
0; r; 50077; 1088; 239; 15; 43194; 11
0; r; 51998; 1088; 697; 32; 33860; 13
0; r; 55841; 1088; 362; 33; 37314; 6
0; r; 474745; 1088; 356; 5; 473346; 6
0; r; 486926; 1088; 521; 55; 55398; 7
0; r; 492694; 1088; 300; 22; 481064; 10
0; r; 499746; 1088; 293; 11; 495317; 8
0; r; 505515; 1088; 241; 47; 478112; 9
0; r; 535634; 1088; 614; 14; 528818; 15
0; r; 565110; 1088; 566; 9; 561292; 13
0; r; 573439; 1088; 96; 45; 547364; 13
0; r; 592663; 1088; 547; 41; 567778; 9
0; r; 595867; 1088; 508; 42; 570961; 13
0; r; 601634; 1088; 366; 49; 572809; 19
0; r; 602915; 1088; 450; 34; 584309; 10
0; r; 604837; 1088; 617; 21; 593241; 15
0; r; 618295; 1088; 657; 20; 606970; 12
0; r; 633030; 1088; 79; 40; 609068; 14
0; r; 655454; 1088; 745; 8; 652513; 9
0; r; 661860; 1088; 292; 25; 648843; 17
0; r; 666986; 1088; 920; 51; 637478; 15
0; r; 674674; 1088; 968; 53; 643128; 10
0; r; 677877; 1088; 16; 39; 654016; 21
0; r; 680440; 1088; 382; 52; 649007; 12
0; r; 683002; 1088; 436; 28; 667973; 15
0; r; 684283; 1088; 646; 6; 682151; 18
0; r; 706070; 1088; 279; 50; 677178; 17
0; r; 720167; 1088; 1042; 24; 707554; 18
0; r; 805413; 1088; 808; 59; 4388; 4
0; r; 813741; 1088; 1083; 61; 10977; 1
0; r; 832310; 1088; 1052; 97; 11835; 2
0; r; 837434; 1088; 1040; 75; 27644; 3
0; r; 843198; 1088; 1076; 86; 29466; 5
0; r; 846401; 1088; 984; 93; 26552; 1
0; r; 851525; 1088; 347; 60; 48826; 9
0; r; 863055; 1088; 781; 64; 59505; 4
0; r; 1266891; 1088; 259; 111; 435215; 7
0; r; 1278430; 1088; 911; 66; 473613; 4
0; r; 1292534; 1088; 537; 89; 475592; 11
0; r; 1305996; 1088; 188; 102; 480356; 10
0; r; 1347021; 1088; 106; 63; 543487; 15
0; r; 1368811; 1088; 964; 99; 546763; 17
0; r; 1375221; 1088; 805; 81; 563135; 6
0; r; 1386757; 1088; 662; 58; 585832; 28
0; r; 1390603; 1088; 824; 103; 564603; 5
0; r; 1391885; 1088; 966; 92; 572101; 8
0; r; 1408545; 1088; 376; 105; 582006; 15
0; r; 1419439; 1088; 343; 96; 599029; 10
0; r; 1437378; 1088; 191; 68; 632040; 16
0; r; 1455959; 1088; 204; 56; 655912; 17
0; r; 1466211; 1088; 66; 90; 647904; 14
0; r; 1474539; 1088; 765; 98; 653001; 16
0; r; 1480306; 1088; 699; 104; 653957; 11
0; r; 1480947; 1088; 581; 76; 670753; 13
0; r; 1500168; 1088; 709; 88; 684317; 17
0; r; 1508497; 1088; 122; 107; 680661; 22
0; r; 1519390; 1088; 20; 71; 712942; 10
0; r; 1529003; 1088; 940; 79; 717428; 22
0; r; 1529644; 1088; 283; 100; 705332; 22
1; r; 5123; 1088; 569; 30; 5122; 6
1; r; 12167; 1088; 523; 27; 12166; 4
1; r; 27539; 1088; 791; 38; 27538; 2
1; r; 37145; 1088; 968; 49; 37144; 5
1; r; 39066; 1088; 275; 11; 39065; 8
1; r; 40987; 1088; 1050; 51; 40986; 1
1; r; 42268; 1088; 677; 32; 42267; 5
1; r; 45471; 1088; 303; 13; 45470; 11
1; r; 55719; 1088; 1032; 50; 55718; 7
1; r; 60844; 1088; 790; 37; 60843; 2
1; r; 62765; 1088; 1079; 52; 62764; 5
1; r; 65968; 1088; 107; 6; 65967; 10
1; r; 75576; 1088; 757; 35; 75575; 4
1; r; 77498; 1088; 438; 21; 77497; 9
1; r; 80701; 1088; 796; 40; 80700; 15
1; r; 81341; 1088; 481; 24; 81340; 10
1; r; 81982; 1088; 505; 25; 81981; 7
1; r; 84544; 1088; 519; 26; 84543; 4
1; r; 91591; 1088; 554; 29; 91590; 4
1; r; 96075; 1088; 960; 47; 96074; 12
1; r; 100560; 1088; 552; 28; 100559; 4
1; r; 103122; 1088; 793; 39; 103121; 12
1; r; 106966; 1088; 925; 45; 106965; 9
1; r; 119137; 1088; 272; 10; 119136; 10
1; r; 123622; 1088; 748; 34; 123621; 5
1; r; 126825; 1088; 78; 3; 126824; 10
1; r; 127466; 1088; 82; 4; 127465; 9
1; r; 128747; 1088; 899; 42; 128746; 9
1; r; 131311; 1088; 911; 43; 131310; 4
1; r; 133873; 1088; 101; 5; 133872; 10
1; r; 136436; 1088; 420; 19; 136435; 9
1; r; 147966; 1088; 239; 8; 147965; 16
1; r; 148607; 1088; 933; 46; 148606; 7
1; r; 153733; 1088; 426; 20; 153732; 8
1; r; 159499; 1088; 350; 16; 159498; 9
1; r; 165266; 1088; 448; 22; 165265; 7
1; r; 166548; 1088; 325; 15; 166547; 11
1; r; 167189; 1088; 665; 31; 167188; 8
1; r; 175519; 1088; 464; 23; 175518; 13
1; r; 178724; 1088; 68; 1; 178723; 11
1; r; 190260; 1088; 271; 9; 190259; 14
1; r; 714078; 1088; 961; 48; 714077; 28
1; r; 716000; 1088; 798; 41; 715999; 30
1; r; 733941; 1088; 320; 14; 733940; 22
1; r; 746115; 1088; 293; 12; 746114; 24
1; r; 809579; 1088; 856; 95; 9578; 4
1; r; 815345; 1088; 984; 99; 15344; 1
1; r; 825592; 1088; 848; 94; 25591; 4
1; r; 826873; 1088; 806; 89; 26872; 5
1; r; 827514; 1088; 254; 65; 27513; 6
1; r; 830716; 1088; 688; 84; 30715; 4
1; r; 846729; 1088; 754; 87; 46728; 4
1; r; 849932; 1088; 1082; 106; 49931; 1
1; r; 851212; 1088; 819; 92; 51211; 3
1; r; 855055; 1088; 808; 90; 55054; 4
1; r; 858257; 1088; 815; 91; 58256; 4
1; r; 859538; 1088; 695; 85; 59537; 12
1; r; 869147; 1088; 457; 73; 69146; 6
1; r; 883236; 1088; 1037; 102; 83235; 5
1; r; 892844; 1088; 357; 70; 92843; 9
1; r; 898609; 1088; 877; 98; 98608; 3
1; r; 904374; 1088; 861; 96; 104373; 7
1; r; 914623; 1088; 355; 69; 114622; 5
1; r; 918467; 1088; 832; 93; 118466; 9
1; r; 922951; 1088; 461; 74; 122950; 6
1; r; 925513; 1088; 641; 80; 125512; 7
1; r; 926154; 1088; 771; 88; 126153; 7
1; r; 928716; 1088; 713; 86; 128715; 3
1; r; 935121; 1088; 287; 67; 135120; 8
1; r; 937682; 1088; 110; 56; 137681; 12
1; r; 942167; 1088; 862; 97; 142166; 7
1; r; 960743; 1088; 678; 83; 160742; 6
1; r; 961384; 1088; 165; 60; 161383; 13
1; r; 966509; 1088; 20; 53; 166508; 11
1; r; 970353; 1088; 264; 66; 170352; 18
1; r; 970994; 1088; 186; 61; 170993; 15
1; r; 972275; 1088; 136; 58; 172274; 14
1; r; 978681; 1088; 206; 62; 178680; 9
1; r; 981885; 1088; 530; 77; 181884; 10
1; r; 982526; 1088; 466; 75; 182525; 11
1; r; 987012; 1088; 671; 82; 187011; 6
1; r; 990215; 1088; 562; 78; 190214; 14
1; r; 1005594; 1088; 1026; 101; 205593; 9
1; r; 1520811; 1088; 476; 76; 720810; 16
1; r; 1534910; 1088; 624; 79; 734909; 29
1; r; 1536192; 1088; 32; 54; 736191; 25
1; r; 1566958; 1088; 991; 100; 766957; 23
1; r; 1602850; 1088; 1080; 104; 802849; 25
1; r; 1620800; 1088; 380; 72; 820799; 24
2; r; 1282; 1088; 984; 49; 1281; 1
