iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 11247; 1088; 1053; 17; 2915; 1
0; r; 22135; 1088; 389; 21; 12596; 6
0; r; 24056; 1088; 538; 0; 23707; 9
0; r; 25977; 1088; 486; 7; 22190; 6
0; r; 50313; 1088; 763; 85; 21379; 9
0; r; 52875; 1088; 792; 18; 44128; 11
0; r; 54797; 1088; 503; 5; 52298; 8
0; r; 58000; 1088; 1052; 38; 42656; 1
0; r; 65687; 1088; 396; 25; 55069; 9
0; r; 71451; 1088; 1010; 66; 47870; 3
0; r; 81700; 1088; 949; 94; 49594; 2
0; r; 82341; 1088; 338; 75; 56314; 10
0; r; 87466; 1088; 412; 27; 76090; 8
0; r; 91309; 1088; 1080; 54; 71109; 2
0; r; 93231; 1088; 499; 61; 71063; 10
0; r; 98355; 1088; 681; 93; 66587; 7
0; r; 102840; 1088; 263; 65; 79746; 7
0; r; 106044; 1088; 620; 33; 92163; 5
0; r; 109888; 1088; 654; 52; 90774; 3
0; r; 113732; 1088; 1062; 22; 104054; 7
0; r; 115013; 1088; 1012; 74; 89239; 4
0; r; 115654; 1088; 687; 12; 110272; 5
0; r; 119497; 1088; 701; 77; 92639; 9
0; r; 123340; 1088; 992; 45; 105852; 10
0; r; 127183; 1088; 811; 3; 125339; 6
0; r; 130386; 1088; 585; 81; 102565; 5
0; r; 132948; 1088; 875; 16; 125221; 5
0; r; 137434; 1088; 527; 32; 124996; 7
0; r; 138716; 1088; 121; 34; 124293; 9
0; r; 143201; 1088; 1001; 37; 128598; 8
0; r; 150888; 1088; 120; 46; 132854; 7
0; r; 155372; 1088; 1079; 71; 130202; 4
0; r; 157935; 1088; 806; 4; 156035; 5
0; r; 159216; 1088; 520; 15; 151945; 6
0; r; 164981; 1088; 668; 36; 150439; 7
0; r; 168186; 1088; 138; 28; 156601; 12
0; r; 171390; 1088; 310; 23; 161429; 9
0; r; 179719; 1088; 603; 6; 176688; 7
0; r; 182923; 1088; 425; 60; 161023; 9
0; r; 184846; 1088; 457; 56; 164158; 6
0; r; 189330; 1088; 662; 97; 157018; 12
0; r; 191894; 1088; 1013; 43; 175488; 5
0; r; 193176; 1088; 652; 79; 165913; 4
0; r; 195098; 1088; 933; 67; 171179; 6
0; r; 197021; 1088; 14; 51; 178462; 13
0; r; 202788; 1088; 1057; 72; 177565; 6
0; r; 204070; 1088; 670; 44; 186968; 6
0; r; 204711; 1088; 729; 87; 175427; 7
0; r; 209197; 1088; 224; 96; 176909; 10
0; r; 228415; 1088; 313; 76; 201749; 7
0; r; 246357; 1088; 936; 31; 233943; 5
0; r; 246997; 1088; 437; 40; 231004; 7
0; r; 250842; 1088; 924; 57; 230096; 8
0; r; 255328; 1088; 665; 10; 250576; 9
0; r; 255969; 1088; 221; 24; 245646; 9
0; r; 257891; 1088; 900; 35; 243385; 8
0; r; 259813; 1088; 49; 84; 231174; 9
0; r; 260454; 1088; 240; 49; 242194; 9
0; r; 261094; 1088; 363; 2; 259288; 11
0; r; 270706; 1088; 571; 9; 266019; 11
0; r; 284803; 1088; 352; 83; 256672; 9
0; r; 287367; 1088; 286; 70; 262797; 7
0; r; 288008; 1088; 305; 13; 282622; 9
0; r; 292494; 1088; 64; 14; 285829; 9
0; r; 700448; 1088; 1017; 26; 689334; 9
0; r; 702369; 1088; 4; 69; 677885; 20
0; r; 711978; 1088; 489; 63; 689646; 9
0; r; 717103; 1088; 537; 73; 691852; 10
0; r; 722228; 1088; 700; 82; 694275; 13
0; r; 724791; 1088; 110; 88; 694984; 9
0; r; 725431; 1088; 572; 47; 707257; 12
0; r; 730557; 1088; 896; 90; 699832; 12
0; r; 731838; 1088; 1028; 30; 719712; 11
0; r; 738244; 1088; 496; 53; 718847; 11
0; r; 742088; 1088; 9; 39; 726537; 15
0; r; 742729; 1088; 673; 41; 726491; 23
0; r; 744010; 1088; 403; 92; 712851; 10
0; r; 746573; 1088; 640; 59; 724968; 14
0; r; 748496; 1088; 998; 48; 730244; 12
0; r; 757464; 1088; 1024; 95; 725357; 11
0; r; 763230; 1088; 594; 8; 759220; 9
0; r; 764511; 1088; 381; 101; 333616; 24
0; r; 770276; 1088; 1054; 102; 337562; 12
0; r; 779886; 1088; 664; 55; 759670; 14
0; r; 796543; 1088; 515; 68; 772603; 11
0; r; 799746; 1088; 739; 86; 770549; 13
0; r; 803589; 1088; 0; 50; 785079; 15
0; r; 806793; 1088; 302; 78; 779785; 11
0; r; 813200; 1088; 796; 91; 782044; 21
0; r; 823450; 1088; 1084; 100; 394206; 15
0; r; 827293; 1088; 511; 111; 24942; 10
0; r; 837541; 1088; 512; 20; 828511; 16
0; r; 840103; 1088; 852; 126; 31436; 2
0; r; 845228; 1088; 953; 112; 42826; 1
0; r; 858038; 1088; 418; 29; 846390; 17
0; r; 864443; 1088; 549; 146; 51649; 7
0; r; 878537; 1088; 378; 165; 58274; 6
0; r; 879177; 1088; 756; 134; 68774; 4
0; r; 884943; 1088; 732; 62; 862755; 14
0; r; 886224; 1088; 601; 207; 54041; 7
0; r; 891350; 1088; 547; 64; 868936; 23
