iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 2900; 1088; 812; 1; 2391; 4
0; r; 18264; 1088; 787; 47; 2502; 3
0; r; 22105; 1088; 115; 39; 9145; 9
0; r; 26586; 1088; 292; 0; 26254; 10
0; r; 29787; 1088; 717; 37; 17376; 3
0; r; 32348; 1088; 557; 19; 26456; 4
0; r; 35549; 1088; 1021; 55; 17327; 1
0; r; 46432; 1088; 819; 34; 36689; 5
0; r; 49633; 1088; 923; 8; 47823; 1
0; r; 59237; 1088; 1022; 60; 40075; 1
0; r; 65640; 1088; 569; 14; 61015; 14
0; r; 68201; 1088; 418; 54; 50332; 7
0; r; 69482; 1088; 390; 49; 53451; 10
0; r; 71403; 1088; 1087; 7; 69622; 1
0; r; 76525; 1088; 594; 11; 72840; 14
0; r; 77806; 1088; 989; 64; 57704; 2
0; r; 79086; 1088; 780; 27; 71127; 3
0; r; 80367; 1088; 317; 61; 60810; 12
0; r; 84209; 1088; 516; 82; 58133; 5
0; r; 89333; 1088; 373; 36; 78381; 8
0; r; 91894; 1088; 873; 45; 76828; 4
0; r; 98937; 1088; 716; 71; 76050; 3
0; r; 100858; 1088; 962; 68; 79873; 7
0; r; 112383; 1088; 877; 70; 90045; 4
0; r; 113664; 1088; 753; 80; 88110; 2
0; r; 115585; 1088; 515; 79; 90273; 9
0; r; 120067; 1088; 540; 43; 105655; 9
0; r; 121988; 1088; 820; 26; 114600; 4
0; r; 123269; 1088; 729; 100; 91409; 11
0; r; 125190; 1088; 903; 44; 110508; 5
0; r; 148880; 1088; 851; 93; 119821; 5
0; r; 150801; 1088; 283; 73; 127361; 11
0; r; 153363; 1088; 688; 96; 123597; 6
0; r; 154644; 1088; 740; 29; 145823; 5
0; r; 157846; 1088; 1037; 10; 154527; 7
0; r; 159127; 1088; 480; 4; 157948; 6
0; r; 160408; 1088; 223; 25; 153211; 10
0; r; 166811; 1088; 645; 76; 142836; 10
0; r; 168732; 1088; 784; 62; 148960; 10
0; r; 171293; 1088; 409; 41; 157758; 14
0; r; 173214; 1088; 614; 92; 144913; 8
0; r; 176416; 1088; 517; 84; 150046; 13
0; r; 177056; 1088; 722; 104; 144311; 6
0; r; 178337; 1088; 679; 30; 169010; 9
0; r; 180258; 1088; 197; 18; 174646; 10
0; r; 184100; 1088; 412; 97; 154155; 9
0; r; 195626; 1088; 595; 90; 167391; 12
0; r; 201388; 1088; 733; 42; 187451; 10
0; r; 207150; 1088; 631; 65; 186759; 11
0; r; 213553; 1088; 804; 23; 206638; 11
0; r; 216115; 1088; 445; 72; 193177; 8
0; r; 218677; 1088; 14; 83; 192441; 11
0; r; 224440; 1088; 452; 85; 197993; 14
0; r; 236608; 1088; 290; 46; 220846; 10
0; r; 238529; 1088; 175; 98; 207565; 16
0; r; 243651; 1088; 70; 28; 235549; 18
0; r; 244932; 1088; 964; 21; 238938; 10
0; r; 257099; 1088; 195; 91; 228827; 21
0; r; 259020; 1088; 587; 103; 226620; 13
0; r; 265423; 1088; 180; 58; 246589; 16
0; r; 283354; 1088; 305; 48; 267518; 19
0; r; 283994; 1088; 33; 86; 257212; 18
0; r; 284634; 1088; 43; 75; 260672; 14
0; r; 286556; 1088; 49; 12; 282711; 14
0; r; 289118; 1088; 381; 51; 272690; 14
0; r; 290399; 1088; 51; 94; 261061; 17
0; r; 291680; 1088; 472; 89; 263534; 17
0; r; 298084; 1088; 79; 22; 291587; 16
0; r; 299365; 1088; 352; 63; 279583; 11
0; r; 300005; 1088; 369; 56; 281457; 19
0; r; 307691; 1088; 894; 2; 306997; 23
0; r; 321140; 1088; 968; 74; 297343; 11
0; r; 321780; 1088; 217; 53; 304409; 19
0; r; 323061; 1088; 6; 16; 318149; 19
0; r; 325623; 1088; 220; 31; 316284; 17
0; r; 330746; 1088; 337; 40; 317727; 28
0; r; 331387; 1088; 328; 13; 326974; 28
0; r; 332668; 1088; 886; 99; 301494; 13
0; r; 338431; 1088; 870; 78; 313126; 27
0; r; 340352; 1088; 1076; 59; 321515; 30
0; r; 344836; 1088; 147; 101; 312716; 22
0; r; 350601; 1088; 806; 15; 345700; 19
0; r; 353163; 1088; 858; 67; 332305; 25
0; r; 377507; 1088; 864; 87; 350365; 22
0; r; 422990; 1088; 1032; 114; 19391; 5
0; r; 428752; 1088; 1067; 131; 20446; 6
0; r; 431313; 1088; 692; 144; 19742; 2
0; r; 433874; 1088; 210; 150; 20498; 11
0; r; 436435; 1088; 102; 52; 419726; 24
0; r; 438356; 1088; 302; 168; 19604; 9
