iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 19913; 1088; 443; 12; 17273; 6
0; r; 23757; 1088; 1001; 55; 13923; 4
0; r; 26321; 1088; 767; 0; 26281; 6
0; r; 32087; 1088; 853; 92; 14917; 2
0; r; 40414; 1088; 921; 85; 25012; 1
0; r; 46820; 1088; 1019; 13; 44176; 1
0; r; 50023; 1088; 1087; 115; 28759; 1
0; r; 50664; 1088; 956; 110; 29968; 1
0; r; 51946; 1088; 626; 46; 43167; 8
0; r; 56430; 1088; 1007; 132; 32387; 4
0; r; 58352; 1088; 989; 145; 32429; 1
0; r; 65398; 1088; 883; 149; 38915; 2
0; r; 85901; 1088; 1050; 126; 62262; 5
0; r; 95514; 1088; 416; 26; 91268; 5
0; r; 96155; 1088; 648; 32; 90745; 5
0; r; 106407; 1088; 830; 77; 93199; 13
0; r; 108971; 1088; 987; 107; 88646; 1
0; r; 120504; 1088; 1049; 148; 94047; 1
0; r; 121785; 1088; 658; 65; 110421; 3
0; r; 125629; 1088; 955; 154; 97041; 1
0; r; 132678; 1088; 126; 38; 126058; 8
0; r; 138444; 1088; 621; 169; 106854; 3
0; r; 141647; 1088; 292; 122; 118772; 8
0; r; 144851; 1088; 144; 51; 135378; 10
0; r; 146133; 1088; 557; 79; 132592; 4
0; r; 155744; 1088; 685; 75; 143357; 5
0; r; 157666; 1088; 744; 129; 133727; 6
0; r; 162153; 1088; 916; 87; 146557; 2
0; r; 162794; 1088; 475; 121; 140185; 7
0; r; 167279; 1088; 821; 61; 156475; 2
0; r; 168561; 1088; 1086; 153; 140160; 2
0; r; 169842; 1088; 643; 96; 151970; 5
0; r; 170483; 1088; 808; 17; 167429; 5
0; r; 171124; 1088; 24; 70; 159157; 10
0; r; 173687; 1088; 1038; 99; 154933; 6
0; r; 178173; 1088; 1080; 128; 154243; 2
0; r; 178814; 1088; 51; 2; 177706; 10
0; r; 180737; 1088; 781; 136; 156189; 3
0; r; 182659; 1088; 456; 15; 179954; 4
0; r; 183300; 1088; 670; 66; 171730; 7
0; r; 187145; 1088; 586; 90; 171032; 5
0; r; 188427; 1088; 195; 16; 185380; 6
0; r; 189708; 1088; 722; 100; 170759; 6
0; r; 190990; 1088; 12; 49; 181678; 9
0; r; 198679; 1088; 385; 116; 177136; 5
0; r; 199320; 1088; 555; 43; 191379; 4
0; r; 201883; 1088; 669; 73; 189818; 5
0; r; 203165; 1088; 253; 86; 187734; 6
0; r; 203806; 1088; 805; 76; 191264; 4
0; r; 211496; 1088; 664; 10; 209307; 9
0; r; 228154; 1088; 903; 59; 217850; 8
0; r; 238407; 1088; 650; 102; 219029; 5
0; r; 240330; 1088; 350; 62; 229503; 6
0; r; 258913; 1088; 923; 134; 234720; 3
0; r; 273012; 1088; 802; 31; 267622; 5
0; r; 274935; 1088; 838; 120; 252662; 7
0; r; 278780; 1088; 537; 68; 267068; 7
0; r; 279421; 1088; 158; 74; 267252; 7
0; r; 285828; 1088; 737; 123; 262937; 6
0; r; 286468; 1088; 1071; 147; 260258; 5
0; r; 294797; 1088; 609; 127; 270869; 5
0; r; 296079; 1088; 969; 155; 267033; 5
0; r; 297361; 1088; 452; 118; 275343; 5
0; r; 303770; 1088; 556; 36; 297512; 4
0; r; 308895; 1088; 673; 24; 304772; 4
0; r; 311459; 1088; 778; 54; 301734; 5
0; r; 318507; 1088; 142; 47; 309670; 9
0; r; 320430; 1088; 499; 109; 299939; 11
0; r; 323634; 1088; 817; 27; 318901; 6
0; r; 330043; 1088; 590; 158; 300286; 5
0; r; 332607; 1088; 934; 63; 321579; 6
0; r; 342216; 1088; 486; 166; 311200; 5
0; r; 356952; 1088; 974; 103; 337560; 4
0; r; 357592; 1088; 1066; 89; 341819; 6
0; r; 363360; 1088; 874; 163; 332678; 5
0; r; 377457; 1088; 327; 29; 372589; 7
0; r; 378098; 1088; 103; 67; 366405; 12
0; r; 388352; 1088; 503; 9; 386246; 11
0; r; 392837; 1088; 997; 164; 361885; 6
0; r; 394760; 1088; 564; 117; 372917; 8
0; r; 409499; 1088; 594; 140; 384462; 11
0; r; 410780; 1088; 1048; 162; 380142; 7
0; r; 412061; 1088; 485; 42; 404377; 5
0; r; 420391; 1088; 689; 112; 399320; 7
0; r; 421672; 1088; 696; 94; 403976; 7
0; r; 422313; 1088; 87; 91; 405376; 7
0; r; 422954; 1088; 97; 20; 419620; 8
0; r; 429362; 1088; 356; 52; 419808; 7
0; r; 431284; 1088; 477; 130; 407340; 6
0; r; 431925; 1088; 510; 41; 424330; 6
0; r; 433848; 1088; 519; 176; 401383; 6
0; r; 435771; 1088; 230; 19; 432586; 7
0; r; 436412; 1088; 837; 50; 426959; 7
0; r; 438334; 1088; 291; 143; 412811; 5
0; r; 441538; 1088; 293; 78; 428326; 6
0; r; 444101; 1088; 348; 80; 430456; 7
0; r; 452430; 1088; 777; 125; 429151; 7
0; r; 454351; 1088; 357; 142; 429042; 6
0; r; 454992; 1088; 668; 83; 441086; 7
0; r; 461400; 1088; 373; 84; 447202; 8
0; r; 471010; 1088; 627; 161; 440409; 8
0; r; 473574; 1088; 34; 30; 468524; 12
0; r; 479340; 1088; 215; 171; 447548; 11
0; r; 479981; 1088; 1029; 7; 477981; 7
0; r; 484468; 1088; 386; 165; 453506; 6
0; r; 491518; 1088; 698; 53; 481873; 9
0; r; 496004; 1088; 414; 137; 471126; 7
0; r; 507538; 1088; 185; 69; 495575; 9
0; r; 509460; 1088; 865; 25; 505247; 9
0; r; 510741; 1088; 1006; 48; 501547; 9
0; r; 512023; 1088; 384; 64; 500756; 7
0; r; 514587; 1088; 469; 135; 490373; 7
0; r; 516508; 1088; 920; 324; 84985; 1
0; r; 517789; 1088; 263; 104; 498301; 6
0; r; 529323; 1088; 632; 101; 510174; 9
0; r; 530605; 1088; 432; 45; 522034; 9
0; r; 533169; 1088; 70; 14; 530473; 13
0; r; 533810; 1088; 149; 152; 505847; 6
0; r; 540217; 1088; 218; 23; 536388; 7
0; r; 544702; 1088; 579; 139; 519689; 7
0; r; 546624; 1088; 513; 168; 515261; 7
0; r; 552391; 1088; 846; 138; 527493; 6
0; r; 554313; 1088; 507; 93; 536907; 8
0; r; 556876; 1088; 601; 72; 544824; 7
0; r; 565847; 1088; 853; 250; 148677; 2
0; r; 566488; 1088; 173; 33; 560552; 9
0; r; 567129; 1088; 989; 296; 141206; 1
0; r; 570333; 1088; 839; 4; 568923; 6
0; r; 572255; 1088; 856; 188; 169700; 2
