iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 10471; 1088; 978; 14; 7262; 2
0; r; 12391; 1088; 919; 50; 389; 1
0; r; 16873; 1088; 1002; 18; 12590; 5
0; r; 27756; 1088; 659; 28; 21559; 9
0; r; 34158; 1088; 869; 143; 5933; 6
0; r; 34799; 1088; 545; 19; 30509; 6
0; r; 38000; 1088; 986; 104; 15597; 1
0; r; 40561; 1088; 851; 148; 10672; 2
0; r; 41842; 1088; 1023; 0; 41639; 14
0; r; 44403; 1088; 1052; 128; 18409; 1
0; r; 55288; 1088; 824; 116; 31171; 2
0; r; 56569; 1088; 1048; 107; 33763; 2
0; r; 59130; 1088; 921; 100; 37125; 1
0; r; 62972; 1088; 492; 125; 37330; 7
0; r; 66814; 1088; 446; 133; 40089; 7
0; r; 69375; 1088; 852; 88; 50524; 2
0; r; 73857; 1088; 1083; 76; 56773; 1
0; r; 75778; 1088; 421; 9; 73689; 10
0; r; 79620; 1088; 913; 69; 63792; 7
0; r; 89225; 1088; 609; 29; 82570; 10
0; r; 93067; 1088; 948; 62; 78509; 3
0; r; 95628; 1088; 306; 74; 79323; 8
0; r; 105233; 1088; 1013; 102; 82909; 4
0; r; 106514; 1088; 487; 138; 79283; 6
0; r; 107795; 1088; 703; 34; 100321; 9
0; r; 108436; 1088; 947; 77; 90943; 5
0; r; 118680; 1088; 975; 82; 100189; 5
0; r; 128285; 1088; 992; 110; 104853; 12
0; r; 131487; 1088; 652; 80; 113740; 6
0; r; 132127; 1088; 844; 135; 105302; 7
0; r; 137249; 1088; 907; 73; 121154; 5
0; r; 141090; 1088; 454; 112; 117566; 5
0; r; 155176; 1088; 675; 48; 143655; 6
0; r; 157097; 1088; 1011; 53; 145018; 3
0; r; 157737; 1088; 902; 129; 131290; 7
0; r; 158377; 1088; 853; 105; 135803; 7
0; r; 162219; 1088; 722; 38; 153632; 6
0; r; 164140; 1088; 641; 21; 159687; 7
0; r; 175665; 1088; 202; 8; 173760; 16
0; r; 180788; 1088; 939; 95; 160169; 9
0; r; 185910; 1088; 843; 146; 156147; 5
0; r; 188472; 1088; 619; 114; 164871; 7
0; r; 189112; 1088; 700; 33; 181963; 11
0; r; 195515; 1088; 735; 78; 177959; 10
0; r; 199357; 1088; 187; 75; 182306; 13
0; r; 204479; 1088; 117; 49; 192561; 17
0; r; 205119; 1088; 279; 131; 178640; 14
0; r; 207680; 1088; 111; 47; 197064; 14
