iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 9762; 1088; 682; 0; 9610; 5
0; r; 14245; 1088; 621; 13; 4178; 4
0; r; 24488; 1088; 1016; 2; 23208; 1
0; r; 29609; 1088; 640; 31; 10353; 5
0; r; 32810; 1088; 1007; 25; 17314; 3
0; r; 33451; 1088; 264; 12; 23438; 9
0; r; 49458; 1088; 232; 18; 37109; 13
0; r; 53300; 1088; 1032; 47; 28247; 11
0; r; 70585; 1088; 453; 48; 44083; 7
0; r; 74427; 1088; 381; 16; 62237; 10
0; r; 78909; 1088; 578; 33; 57769; 5
0; r; 82751; 1088; 1050; 6; 78954; 1
0; r; 84672; 1088; 156; 11; 75110; 8
0; r; 85312; 1088; 707; 54; 53532; 7
0; r; 88514; 1088; 354; 22; 74287; 10
0; r; 93636; 1088; 420; 49; 66921; 9
0; r; 94917; 1088; 207; 40; 71913; 8
0; r; 116047; 1088; 77; 39; 93068; 12
0; r; 119888; 1088; 262; 17; 107655; 9
0; r; 136535; 1088; 584; 27; 119119; 7
0; r; 137175; 1088; 824; 37; 114499; 5
0; r; 137816; 1088; 254; 52; 108045; 9
0; r; 143577; 1088; 175; 34; 121335; 12
0; r; 153823; 1088; 367; 44; 129309; 10
0; r; 156384; 1088; 676; 10; 147348; 11
0; r; 162787; 1088; 91; 8; 156680; 12
0; r; 167910; 1088; 605; 29; 149922; 10
0; r; 169831; 1088; 941; 36; 147176; 8
0; r; 171752; 1088; 370; 24; 156394; 9
0; r; 178795; 1088; 424; 46; 154075; 7
0; r; 185199; 1088; 1026; 19; 171868; 20
0; r; 187121; 1088; 149; 9; 178369; 11
0; r; 194805; 1088; 268; 14; 184295; 21
0; r; 197367; 1088; 340; 35; 174873; 15
0; r; 198007; 1088; 332; 5; 195332; 16
0; r; 199929; 1088; 11; 20; 186472; 13
0; r; 200570; 1088; 100; 3; 198627; 19
0; r; 208896; 1088; 384; 30; 190071; 11
0; r; 210178; 1088; 31; 4; 207849; 16
0; r; 228114; 1088; 1003; 38; 205212; 16
0; r; 409174; 1088; 206; 56; 8896; 9
0; r; 436062; 1088; 111; 55; 35858; 13
0; r; 436702; 1088; 441; 83; 23695; 7
0; r; 440543; 1088; 1038; 67; 32611; 8
0; r; 444384; 1088; 789; 86; 30972; 3
0; r; 450146; 1088; 936; 68; 42198; 7
0; r; 454627; 1088; 1009; 76; 45526; 4
0; r; 455908; 1088; 567; 81; 43588; 9
0; r; 473194; 1088; 996; 58; 72069; 8
0; r; 474474; 1088; 977; 88; 60900; 4
0; r; 477675; 1088; 768; 105; 52585; 8
0; r; 485358; 1088; 904; 65; 78160; 6
0; r; 487278; 1088; 52; 77; 77424; 8
0; r; 491120; 1088; 1014; 69; 82943; 2
0; r; 491760; 1088; 799; 71; 83186; 7
0; r; 493041; 1088; 974; 59; 91359; 11
0; r; 498804; 1088; 919; 112; 69815; 1
0; r; 499444; 1088; 1045; 113; 69358; 4
0; r; 507127; 1088; 364; 57; 106427; 11
0; r; 513530; 1088; 390; 78; 103399; 6
0; r; 518012; 1088; 982; 108; 92057; 3
0; r; 519932; 1088; 168; 109; 93874; 12
0; r; 520573; 1088; 801; 64; 113424; 7
0; r; 525055; 1088; 19; 96; 106099; 12
0; r; 525695; 1088; 611; 91; 109964; 8
0; r; 528897; 1088; 113; 107; 103053; 10
0; r; 534660; 1088; 294; 110; 108488; 8
0; r; 538502; 1088; 423; 99; 118361; 11
0; r; 542343; 1088; 518; 85; 129207; 6
0; r; 545544; 1088; 218; 89; 131825; 12
0; r; 546185; 1088; 424; 102; 121465; 8
0; r; 549387; 1088; 872; 74; 140515; 7
