iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 24987; 1088; 256; 0; 24358; 11
0; r; 32032; 1088; 791; 38; 19729; 2
0; r; 34594; 1088; 6; 24; 25955; 10
0; r; 40357; 1088; 815; 52; 23826; 2
0; r; 40998; 1088; 723; 71; 18348; 2
0; r; 44199; 1088; 654; 51; 27938; 4
0; r; 45480; 1088; 1040; 55; 28080; 3
0; r; 46761; 1088; 416; 3; 45512; 6
0; r; 48042; 1088; 207; 14; 43010; 11
0; r; 53807; 1088; 871; 4; 52520; 9
0; r; 57650; 1088; 801; 80; 30319; 6
0; r; 58290; 1088; 897; 36; 46283; 7
0; r; 59571; 1088; 944; 64; 39911; 4
0; r; 70460; 1088; 522; 86; 40672; 6
0; r; 76866; 1088; 210; 34; 65071; 13
0; r; 78147; 1088; 802; 81; 50808; 9
0; r; 83914; 1088; 626; 37; 71757; 3
0; r; 90319; 1088; 797; 17; 84360; 12
0; r; 96724; 1088; 885; 29; 86240; 2
0; r; 101848; 1088; 994; 72; 78413; 9
0; r; 105050; 1088; 789; 50; 88991; 4
0; r; 105691; 1088; 682; 6; 104124; 4
0; r; 117224; 1088; 635; 1; 116566; 7
0; r; 122989; 1088; 849; 8; 120843; 4
0; r; 124270; 1088; 697; 75; 99180; 11
0; r; 125551; 1088; 74; 15; 120329; 12
0; r; 137723; 1088; 675; 63; 118273; 9
0; r; 142207; 1088; 402; 10; 139453; 12
0; r; 153096; 1088; 799; 23; 145220; 8
0; r; 154377; 1088; 243; 83; 124958; 15
0; r; 158220; 1088; 28; 22; 150619; 10
0; r; 159501; 1088; 183; 54; 142114; 9
0; r; 166547; 1088; 377; 9; 164069; 12
0; r; 170390; 1088; 440; 28; 160139; 9
0; r; 173593; 1088; 184; 25; 164867; 6
0; r; 174234; 1088; 387; 13; 169278; 8
0; r; 176796; 1088; 301; 43; 162521; 12
0; r; 177437; 1088; 1000; 76; 152284; 6
0; r; 179359; 1088; 376; 82; 150528; 10
0; r; 189608; 1088; 645; 49; 173745; 6
0; r; 192170; 1088; 58; 7; 190113; 12
0; r; 196653; 1088; 219; 26; 187126; 10
0; r; 197934; 1088; 720; 59; 179385; 13
0; r; 199215; 1088; 546; 56; 181727; 8
0; r; 201777; 1088; 830; 61; 182746; 8
0; r; 203699; 1088; 530; 18; 197596; 8
0; r; 208823; 1088; 566; 89; 176707; 8
0; r; 209464; 1088; 433; 42; 195757; 13
0; r; 210745; 1088; 663; 79; 184281; 9
0; r; 212026; 1088; 605; 44; 197499; 8
0; r; 219712; 1088; 260; 48; 203901; 8
0; r; 221634; 1088; 60; 41; 207950; 10
0; r; 224837; 1088; 590; 62; 205403; 8
0; r; 228681; 1088; 460; 58; 210177; 11
0; r; 240209; 1088; 364; 30; 229672; 12
0; r; 242131; 1088; 893; 88; 210103; 8
0; r; 242772; 1088; 90; 69; 222437; 8
0; r; 249817; 1088; 501; 20; 243064; 8
0; r; 250458; 1088; 201; 31; 239809; 12
0; r; 252380; 1088; 48; 27; 242242; 11
0; r; 253661; 1088; 688; 40; 240237; 7
