iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 697; 1088; 887; 0; 652; 2
0; r; 20549; 1088; 1045; 47; 11456; 2
0; r; 31435; 1088; 1036; 28; 25285; 5
0; r; 33356; 1088; 585; 79; 18594; 5
0; r; 39761; 1088; 920; 29; 33410; 1
0; r; 55131; 1088; 788; 5; 54263; 2
0; r; 56412; 1088; 822; 48; 47134; 3
0; r; 57053; 1088; 620; 142; 31168; 4
0; r; 59616; 1088; 784; 128; 35847; 4
0; r; 62819; 1088; 593; 64; 50875; 4
0; r; 64099; 1088; 999; 41; 55656; 7
0; r; 71144; 1088; 1011; 35; 64263; 3
0; r; 72426; 1088; 204; 14; 69995; 8
0; r; 76910; 1088; 421; 87; 61052; 5
0; r; 82034; 1088; 875; 172; 51690; 3
0; r; 83956; 1088; 951; 6; 82951; 1
0; r; 92283; 1088; 757; 156; 64810; 3
0; r; 97407; 1088; 224; 169; 67325; 7
0; r; 103813; 1088; 626; 20; 99298; 4
0; r; 105094; 1088; 455; 133; 80913; 5
0; r; 108297; 1088; 120; 4; 107699; 8
0; r; 111500; 1088; 500; 63; 99641; 12
0; r; 112140; 1088; 858; 16; 109330; 9
0; r; 113422; 1088; 1043; 163; 84709; 3
0; r; 119828; 1088; 624; 19; 115628; 5
0; r; 124953; 1088; 621; 139; 99922; 5
0; r; 131998; 1088; 722; 116; 110005; 4
0; r; 133920; 1088; 563; 110; 113348; 11
0; r; 137764; 1088; 459; 124; 114648; 5
0; r; 139685; 1088; 847; 94; 121752; 2
0; r; 140326; 1088; 789; 104; 120531; 3
0; r; 141608; 1088; 810; 21; 136824; 6
0; r; 142890; 1088; 578; 68; 130445; 6
0; r; 144812; 1088; 615; 98; 126266; 4
0; r; 148655; 1088; 560; 58; 137319; 6
0; r; 158906; 1088; 945; 46; 149870; 2
0; r; 162109; 1088; 643; 2; 161736; 5
0; r; 162749; 1088; 580; 22; 157909; 6
0; r; 163390; 1088; 706; 123; 140402; 6
0; r; 164030; 1088; 1074; 113; 142514; 6
0; r; 167874; 1088; 557; 121; 145209; 6
0; r; 170436; 1088; 487; 75; 156733; 4
0; r; 171717; 1088; 252; 11; 169792; 7
0; r; 174280; 1088; 542; 162; 145756; 5
0; r; 178764; 1088; 371; 170; 148579; 10
0; r; 183247; 1088; 993; 103; 163530; 8
0; r; 192214; 1088; 687; 147; 165604; 7
0; r; 194777; 1088; 703; 65; 182629; 8
0; r; 198620; 1088; 1042; 70; 186040; 4
0; r; 210151; 1088; 1075; 36; 203065; 4
0; r; 212713; 1088; 903; 164; 183890; 7
0; r; 217837; 1088; 815; 43; 209329; 6
0; r; 226165; 1088; 543; 31; 219611; 7
0; r; 228087; 1088; 384; 90; 210658; 8
0; r; 229368; 1088; 898; 53; 219298; 6
0; r; 235133; 1088; 193; 106; 215272; 9
0; r; 238976; 1088; 244; 118; 216873; 9
0; r; 246021; 1088; 341; 49; 236684; 7
0; r; 247303; 1088; 481; 168; 217281; 7
0; r; 251146; 1088; 748; 114; 229529; 6
0; r; 252427; 1088; 52; 71; 239407; 10
0; r; 253708; 1088; 762; 122; 231000; 8
0; r; 255629; 1088; 509; 165; 226690; 6
0; r; 258191; 1088; 633; 8; 256853; 9
0; r; 265239; 1088; 238; 100; 246391; 11
0; r; 268442; 1088; 670; 1; 268371; 6
0; r; 269083; 1088; 1037; 95; 251103; 6
0; r; 272926; 1088; 523; 159; 245247; 6
0; r; 275488; 1088; 275; 107; 255618; 11
0; r; 277410; 1088; 834; 88; 260706; 7
0; r; 278051; 1088; 769; 155; 250729; 6
0; r; 282534; 1088; 268; 33; 275797; 10
0; r; 287659; 1088; 660; 37; 280495; 9
0; r; 290862; 1088; 461; 120; 268329; 7
0; r; 292784; 1088; 493; 144; 266417; 8
0; r; 296628; 1088; 279; 59; 285176; 8
0; r; 299830; 1088; 211; 160; 271472; 10
0; r; 300471; 1088; 737; 62; 288838; 8
0; r; 306877; 1088; 671; 141; 281240; 6
0; r; 312642; 1088; 767; 78; 298602; 6
0; r; 313282; 1088; 149; 89; 296463; 9
0; r; 324170; 1088; 527; 111; 303054; 7
0; r; 327373; 1088; 704; 175; 296336; 7
0; r; 328654; 1088; 91; 101; 309795; 9
0; r; 335701; 1088; 414; 171; 305432; 11
0; r; 337623; 1088; 569; 153; 310438; 8
0; r; 340828; 1088; 639; 179; 309339; 7
0; r; 341468; 1088; 9; 45; 332620; 9
0; r; 342109; 1088; 260; 69; 329591; 11
0; r; 344672; 1088; 141; 96; 326643; 8
0; r; 352360; 1088; 88; 157; 324740; 9
0; r; 359406; 1088; 808; 137; 334924; 5
0; r; 360687; 1088; 603; 93; 342774; 9
0; r; 363249; 1088; 154; 152; 336114; 10
0; r; 374779; 1088; 503; 13; 372507; 8
0; r; 375420; 1088; 382; 52; 365377; 8
0; r; 376701; 1088; 53; 99; 358072; 12
0; r; 377982; 1088; 428; 177; 346679; 7
0; r; 379264; 1088; 298; 54; 369148; 13
0; r; 383747; 1088; 334; 10; 381888; 9
0; r; 384388; 1088; 272; 174; 353854; 8
0; r; 388231; 1088; 212; 77; 374254; 8
0; r; 390153; 1088; 323; 27; 384307; 9
0; r; 390794; 1088; 293; 18; 386993; 10
