iter; type; time slot; d_nodes; s_nodes; pid; nslot; nhop
0; r; 3941; 1088; 571; 0; 3844; 7
0; r; 10348; 1088; 482; 2; 9060; 6
0; r; 14193; 1088; 1034; 1; 13997; 6
0; r; 23154; 1088; 271; 5; 18191; 9
0; r; 25716; 1088; 388; 18; 12064; 7
0; r; 27638; 1088; 823; 33; 3990; 2
0; r; 30199; 1088; 557; 41; 4117; 5
0; r; 31480; 1088; 936; 9; 22954; 6
0; r; 33401; 1088; 406; 28; 14245; 8
0; r; 43647; 1088; 837; 12; 34332; 5
0; r; 44288; 1088; 824; 35; 20198; 3
0; r; 44928; 1088; 625; 47; 14490; 4
0; r; 55172; 1088; 7; 29; 33439; 12
0; r; 61575; 1088; 565; 30; 38723; 9
0; r; 63496; 1088; 938; 40; 38467; 6
0; r; 66697; 1088; 640; 22; 48731; 8
0; r; 67338; 1088; 986; 21; 50572; 1
0; r; 68619; 1088; 429; 19; 54516; 10
0; r; 69260; 1088; 1016; 48; 37885; 1
0; r; 69901; 1088; 587; 37; 45519; 6
0; r; 73743; 1088; 922; 26; 55250; 2
0; r; 75024; 1088; 550; 36; 50747; 5
0; r; 75664; 1088; 831; 4; 72082; 7
0; r; 78866; 1088; 419; 49; 46700; 6
0; r; 80147; 1088; 216; 31; 56573; 9
0; r; 83348; 1088; 50; 25; 65270; 10
0; r; 83988; 1088; 161; 16; 71098; 7
0; r; 87832; 1088; 386; 14; 76160; 6
0; r; 92959; 1088; 638; 27; 74342; 8
0; r; 94241; 1088; 491; 45; 64588; 5
0; r; 96163; 1088; 411; 43; 68455; 7
0; r; 98085; 1088; 102; 23; 80105; 12
0; r; 100007; 1088; 193; 46; 69782; 12
0; r; 100648; 1088; 732; 34; 76844; 9
0; r; 101929; 1088; 316; 17; 88523; 9
0; r; 105774; 1088; 841; 20; 91338; 6
0; r; 106415; 1088; 448; 24; 88418; 7
0; r; 110260; 1088; 689; 44; 80711; 8
0; r; 118599; 1088; 91; 39; 93759; 12
0; r; 804710; 1088; 926; 50; 4484; 8
0; r; 814957; 1088; 279; 66; 4794; 7
0; r; 818160; 1088; 357; 55; 14244; 7
0; r; 829047; 1088; 1078; 58; 23828; 4
0; r; 845056; 1088; 281; 57; 40668; 7
0; r; 851460; 1088; 263; 51; 50756; 8
0; r; 853381; 1088; 930; 87; 30462; 7
0; r; 854662; 1088; 1054; 77; 37761; 1
0; r; 858504; 1088; 42; 65; 49304; 11
0; r; 860425; 1088; 163; 54; 57099; 7
0; r; 861065; 1088; 933; 86; 38298; 8
0; r; 861705; 1088; 815; 99; 29373; 3
0; r; 863627; 1088; 480; 72; 48022; 6
0; r; 864908; 1088; 794; 68; 54079; 11
0; r; 868110; 1088; 979; 53; 65137; 4
0; r; 881557; 1088; 484; 81; 59676; 6
0; r; 882838; 1088; 532; 70; 67917; 10
0; r; 891805; 1088; 976; 80; 71505; 3
0; r; 893726; 1088; 1044; 95; 64665; 4
0; r; 897569; 1088; 1074; 73; 81860; 5
0; r; 898210; 1088; 446; 71; 83089; 6
